,Number of Stocks,Stocks Sold,Stocks Bought,Selling_rate,Buying_rate,Min_point,Max_point,Amount_Gained,Amount_Spent,Brocker fee
0,34,0,0,0.0,0.0,193672,193671,0.0,0.0,0.0
0,34,6,6,310.66,310.0,193682,193689,2112.4880000000003,-1860.0,-6.3374640000000015
0,34,0,0,0.0,0.0,193694,193690,0.0,0.0,0.0
0,34,6,6,310.5,309.2,193701,193709,2111.4,-1855.1999999999998,-6.3342
0,34,6,6,310.5,310.5,193710,193719,2111.4,-1863.0,-6.3342
0,34,0,0,0.0,0.0,193726,193724,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193739,193734,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193743,193740,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193759,193754,0.0,0.0,0.0
0,34,6,6,310.75,310.05,193767,193769,2113.1,-1860.3000000000002,-6.3393
0,34,6,6,311.29,311.0,193770,193779,2116.7720000000004,-1866.0,-6.350316000000001
0,34,0,0,0.0,0.0,193785,193784,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193797,193791,0.0,0.0,0.0
0,34,6,6,311.95,311.3,193800,193809,2121.2599999999998,-1867.8000000000002,-6.363779999999999
0,34,6,6,312.4,311.99,193810,193818,2124.3199999999997,-1871.94,-6.372959999999999
0,34,0,0,0.0,0.0,193829,193820,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193834,193830,0.0,0.0,0.0
0,34,6,6,311.0,310.9,193842,193847,2114.8,-1865.3999999999999,-6.3444
0,34,0,0,0.0,0.0,193859,193855,0.0,0.0,0.0
0,34,6,6,311.0,310.77,193863,193865,2114.8,-1864.62,-6.3444
0,34,6,6,310.99,310.6,193878,193879,2114.732,-1863.6000000000001,-6.344195999999999
0,34,6,6,311.5,311.0,193880,193884,2118.2000000000003,-1866.0,-6.3546000000000005
0,34,0,0,0.0,0.0,193899,193892,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193908,193905,0.0,0.0,0.0
0,34,0,0,0.0,0.0,193919,193912,0.0,0.0,0.0
0,34,6,6,310.7,310.25,193920,193929,2112.7599999999998,-1861.5,-6.338279999999998
0,34,6,6,311.0,310.51,193931,193934,2114.8,-1863.06,-6.3444
