,Number of Stocks,Stocks Sold,Stocks Bought,Selling_rate,Buying_rate,Min_point,Max_point,Amount_Gained,Amount_Spent,Brocker fee
0,328,65,67,38.31,37.05,1504,1509,2497.8120000000004,-2482.35,-7.493436000000001
0,328,0,0,0.0,0.0,1519,1510,0.0,0.0,0.0
0,328,0,0,0.0,0.0,1529,1520,0.0,0.0,0.0
0,328,65,65,37.03,37.0,1534,1536,2429.168,-2405.0,-7.287504
0,328,0,0,0.0,0.0,1544,1540,0.0,0.0,0.0
0,328,0,0,0.0,0.0,1559,1550,0.0,0.0,0.0
0,328,0,0,0.0,0.0,1567,1564,0.0,0.0,0.0
0,328,65,65,37.15,37.01,1570,1576,2437.04,-2405.65,-7.31112
0,329,65,66,37.79,37.0,1580,1585,2479.024,-2442.0,-7.437072
0,331,65,67,38.8,37.9,1590,1599,2553.04,-2539.2999999999997,-7.65912
0,331,66,66,39.24,38.7,1603,1608,2597.688,-2554.2000000000003,-7.793064000000001
0,331,0,0,0.0,0.0,1619,1614,0.0,0.0,0.0
0,331,66,66,39.14,38.8,1621,1628,2591.068,-2560.7999999999997,-7.773204000000001
0,331,0,0,0.0,0.0,1639,1637,0.0,0.0,0.0
0,331,66,66,39.5,38.99,1646,1649,2614.9,-2573.34,-7.8447000000000005
0,332,66,67,40.3,39.33,1650,1659,2667.86,-2635.1099999999997,-8.003580000000001
0,332,0,0,0.0,0.0,1669,1660,0.0,0.0,0.0
0,332,66,66,40.0,39.76,1673,1679,2656.0,-2624.16,-7.968
0,333,66,67,40.9,40.0,1685,1688,2715.76,-2680.0,-8.14728
0,333,66,66,40.24,40.07,1692,1699,2679.9840000000004,-2644.62,-8.039952000000001
0,333,0,0,0.0,0.0,1709,1708,0.0,0.0,0.0
0,334,66,67,40.5,40.11,1710,1719,2697.3,-2687.37,-8.0919
0,334,0,0,0.0,0.0,1724,1720,0.0,0.0,0.0
0,334,66,66,40.57,40.41,1735,1739,2710.076,-2667.06,-8.130227999999999
0,334,0,0,0.0,0.0,1749,1740,0.0,0.0,0.0
0,334,0,0,0.0,0.0,1758,1750,0.0,0.0,0.0
0,335,66,67,39.94,39.51,1764,1767,2667.992,-2647.17,-8.003976
0,335,0,0,0.0,0.0,1779,1770,0.0,0.0,0.0
