,Num_of_Shares,Net_Change_Shares,Trade_Rate,Cash_in_hand,Brocker_fee,Share_Worth
0,15,0,446.89,115.73876999999962,0.0,6703.349999999999
0,14,-1,446.9,561.9684199999996,0.67035,6256.599999999999
0,15,1,446.1,115.19926999999956,0.66915,6691.5
0,14,-1,446.2,560.7299699999995,0.6692999999999999,6246.8
0,13,-1,446.11,1006.1708049999995,0.669165,5799.43
0,13,0,0,1006.1708049999995,0.0,5798.0
0,13,0,0,1006.1708049999995,0.0,5798.0
0,13,0,0,1006.1708049999995,0.0,5798.0
0,12,-1,446.0,1451.5018049999994,0.6689999999999999,5352.0
0,15,3,445.99,111.52484999999939,2.006955,6689.85
0,14,-1,446.0,556.8558499999994,0.6689999999999999,6244.0
0,13,-1,445.25,1001.4379749999994,0.667875,5788.25
0,15,2,444.06,111.98579499999937,1.33218,6660.9
0,15,0,0,111.98579499999937,0.0,6675.0
0,15,0,445.0,111.98579499999937,0.0,6675.0
